,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f_eta[1,4]",-0.30175158452567974,0.01350788278529877,0.8636969809602045,-1.9726297268794726,-0.8800095956307501,-0.3233013774590655,0.2723103272481491,1.3924121441327375,4088.3515815499077,0.9996164297932344
"f_eta[2,4]",-0.09774158084718537,0.008433170546326215,0.320233600612813,-0.7465337683644382,-0.3146030728178723,-0.08661889462657357,0.12439833163946516,0.5088867269572773,1441.9560727135606,1.0001541292831742
"f_eta[3,4]",0.8015421044930149,0.009724061584020897,0.3581054758697079,0.10953277350565913,0.5557821466039534,0.7943071714622807,1.0455675180423094,1.502855941410937,1356.2086894304387,1.0042414508787916
"f_eta[4,4]",-0.3077947730439449,0.010087164761610434,0.34461077632046944,-1.0179571641835463,-0.5374500774832859,-0.2920451077730196,-0.06503139524247087,0.33226409096606124,1167.1306633188526,1.001465380406495
"f_eta[5,4]",0.04968000222430223,0.011615246189920892,0.4930921229417782,-1.162581419469789,-0.03889397575038521,0.031124866075935523,0.12416764396377943,1.29079143940031,1802.1846697526375,1.0000888751319685
"f_eta[6,4]",-0.02872420422480588,0.01025181149142158,0.8110231096196012,-1.7243630510206263,-0.4646867736228776,-0.008017264558064119,0.4326177988225405,1.6569151474189934,6258.427635897892,1.0014799051334031
"f_eta[7,4]",0.12866074810941314,0.06449858263080355,0.8364650389027228,-1.4799303333774287,-0.3709755846389413,0.05868096368574393,0.6041256531247801,1.9912791946836896,168.18809268309934,1.0221076176885402
"f_eta[8,4]",0.06059351591709057,0.14183858926294074,0.8783503478319601,-1.8775811333488206,-0.4289177195957189,0.17124659343115312,0.6333709834494705,1.5941167941840688,38.34835588001146,1.0529402350394088
"f_eta[1,5]",0.06368158315912992,0.011850267476891416,0.921822785743578,-1.7960268748733157,-0.5619813522174959,0.07826344773091727,0.7043537274053066,1.838490186481346,6051.159097447334,0.9996567518840977
"f_eta[2,5]",1.0742719279774713,0.009536984523753098,0.3438330997436636,0.40041490265119656,0.8393511245009129,1.0724850270640582,1.3062375358086995,1.7579530328015207,1299.790053726428,1.0093395368554428
"f_eta[3,5]",0.07778995241419843,0.007960697076811555,0.30416967173294235,-0.5462421071127683,-0.11602573505314001,0.08583837057455468,0.2868931515981997,0.6479546572645043,1459.9218937615394,1.0036100320667685
"f_eta[4,5]",0.32160668542052145,0.007848339847291136,0.2986215823328523,-0.29330185403610115,0.12537059627134448,0.33013021335920617,0.5260265575894449,0.8856128299828016,1447.7273655962629,1.00479699474923
"f_eta[5,5]",-0.19881003581961804,0.04275204166742752,0.5892802003768408,-1.372046782129336,-0.4235892524229277,-0.2758355661097552,-0.10688482048103029,1.3587106950008572,189.98966584224212,1.0292646954610734
"f_eta[6,5]",-0.30071783642496885,0.2235910333758355,0.9305179670321506,-1.905910045419858,-0.9407750322387285,-0.45530200772548574,0.28141694748894935,1.7457668600262144,17.31971574793053,1.0887307732788274
"f_eta[7,5]",-0.35213727023414426,0.2862406852967678,1.0277860087542037,-1.9830678810750018,-1.110046273279047,-0.5570416508025609,0.3672596855666641,1.8207609693738944,12.892664362199753,1.1360450541075002
"f_eta[8,5]",-0.21869539800002627,0.11834141914042634,0.8636721371278447,-1.7160822704798369,-0.7746852374313828,-0.333926432282055,0.2781452929076719,1.6820494319489288,53.262834193393395,1.0384543100308348
"f_eta[1,6]",0.11592545728629831,0.011833043142452192,0.9730431899066915,-1.8446602523707827,-0.5250610316594647,0.12545260227422333,0.7613874542318015,2.0062238098405367,6761.940408389693,0.9997847364064021
"f_eta[2,6]",-0.408267004594239,0.007985440025767426,0.31641154219621737,-1.0440279210478178,-0.6295209686613112,-0.4058854129708087,-0.19401698437428155,0.1874439837332772,1570.026310666896,1.0030255776244987
"f_eta[3,6]",-0.8533427795169609,0.010886035383229275,0.378583823811833,-1.652584502096477,-1.0941481173733179,-0.8371549258851545,-0.5972162994366659,-0.15714605658839526,1209.4408234164755,1.0006879795688879
"f_eta[4,6]",0.22905005583572619,0.007848296789537145,0.31069827506091413,-0.401132985639579,0.02251573147206665,0.22701989233295217,0.43932571952040944,0.8351213863287045,1567.2087528921072,1.0040179730484409
"f_eta[5,6]",0.5379269249271954,0.25071375989466826,0.7745647344781637,-1.5298069830557757,0.3623353736663623,0.7598175079847707,0.9905681696250734,1.5389117384856135,9.54463005255277,1.2058927594033781
"f_eta[6,6]",0.3941308907817652,0.29363955330151276,0.9804781283252306,-1.723242400583501,-0.26046854255808094,0.5445932057728207,1.1033918720615725,1.9998511161368637,11.149277141814505,1.1546584700683638
